01/05/2025; 17:47; 127.0.0.1; Vini; 127.0.0.1,127.0.0.1; Vini,Willi; msg:Todos
01/05/2025; 17:50; 127.0.0.1; Vini; TODOS; TODOS; login
01/05/2025; 17:50; 127.0.0.1; Willi; TODOS; TODOS; login
01/05/2025; 17:50; 127.0.0.1; Vini; 127.0.0.1,127.0.0.1; Vini,Willi; msg:Todos
01/05/2025; 17:50; 127.0.0.1; sadsad; TODOS; TODOS; login
01/05/2025; 17:50; 127.0.0.1; ddddd; TODOS; TODOS; login
01/05/2025; 17:50; 127.0.0.1; sadsad; 127.0.0.1,127.0.0.1; sadsad,ddddd; msg:sadsa
01/05/2025; 17:50; 127.0.0.1; sadsad; 127.0.0.1,127.0.0.1; sadsad,ddddd; msg:ddddd
01/05/2025; 17:51; 127.0.0.1; sadsad; 127.0.0.1; ddddd; msg:ddddd
01/05/2025; 17:51; 127.0.0.1; sadsad; 127.0.0.1; ddddd; msg:teste
01/05/2025; 17:51; 127.0.0.1; sadsad; 127.0.0.1; ddddd; msg:foi
01/05/2025; 17:52; 127.0.0.1; ddddd; 127.0.0.1; sadsad; msg:asdsadsa
01/05/2025; 17:54; 127.0.0.1; Vini; TODOS; TODOS; login
01/05/2025; 17:54; 127.0.0.1; Willi; TODOS; TODOS; login
01/05/2025; 17:54; 127.0.0.1; Vini; 127.0.0.1; Willi; msg:teste
01/05/2025; 17:54; 127.0.0.1; Willi; 127.0.0.1; Vini; msg:testando
01/05/2025; 17:54; 127.0.0.1; Vini; 127.0.0.1,127.0.0.1; Vini,Willi; msg:Todos
01/05/2025; 17:54; 127.0.0.1; Willi; 127.0.0.1,127.0.0.1; Vini,Willi; msg:Todos
01/05/2025; 17:54; 127.0.0.1; Rafa; TODOS; TODOS; login
01/05/2025; 17:55; 127.0.0.1; Rafa; 127.0.0.1,127.0.0.1,127.0.0.1; Vini,Willi,Rafa; msg:Cheguei
01/05/2025; 17:55; 127.0.0.1; Rafa; 127.0.0.1; Vini; msg:Opa
03/05/2025; 20:17; 127.0.0.1; willi; TODOS; TODOS; login
03/05/2025; 20:17; 127.0.0.1; vini; TODOS; TODOS; login
03/05/2025; 20:17; 127.0.0.1; rafa; TODOS; TODOS; login
03/05/2025; 20:18; 127.0.0.1; duda; TODOS; TODOS; login
03/05/2025; 20:18; 127.0.0.1; willi; 127.0.0.1,127.0.0.1,127.0.0.1; vini,rafa,duda; msg:oi
03/05/2025; 20:18; 127.0.0.1; rafa; 127.0.0.1,127.0.0.1,127.0.0.1,127.0.0.1; willi,vini,rafa,duda; msg:oi
03/05/2025; 20:18; 127.0.0.1; willi; 127.0.0.1; vini; msg:oi
03/05/2025; 20:19; 127.0.0.1; willi; 127.0.0.1; vini; msg:oi
03/05/2025; 20:19; 127.0.0.1; willi; 127.0.0.1; rafa; msg:oi
03/05/2025; 20:19; 127.0.0.1; willi; 127.0.0.1; duda; msg:oi
03/05/2025; 20:19; 127.0.0.1; willi; 127.0.0.1,127.0.0.1,127.0.0.1; vini,rafa,duda; msg:todos
03/05/2025; 20:19; 127.0.0.1; willi; 127.0.0.1,127.0.0.1,127.0.0.1,127.0.0.1; willi,vini,rafa,duda; msg:todos
